customer_id,full_name,email,phone,national_id,age,gender,region,marital_status,education_level,employment_status,housing_status,annual_income,savings_balance,checking_balance,loan_amount,loan_duration_months,existing_credits,past_due_count,credit_history_score,debt_ratio,loan_purpose,consent_flag,application_date,credit_risk
CUST-002934,Yahya Kane,yahya.kane2934@example-bank.test,+222-30-522689,6986733298,35,M,Brakna,single,bachelor,unemployed,own,8949.39,379.65,365.52,12385.08,48,1,0,683,1.453,car,TRUE,2025-05-10,bad
CUST-002935,Yahya Ahmed,yahya.ahmed2935@example-bank.test,+222-25-985313,2137164511,40,F,Nouadhibou,single,primary,self_employed,rent,20961.38,5984.04,3619.66,12744.88,36,1,0,704,0.744,health,TRUE,2025-04-02,good
CUST-002936,Cheikh Fall,cheikh.fall2936@example-bank.test,+222-22-942634,3652503350,35,M,Nouakchott,single,secondary,public_sector,own,21533.17,7637.03,-817.98,29609.84,18,2,1,609,1.538,housing,TRUE,2025-11-09,bad
CUST-002937,Noura Mahmoud,noura.mahmoud2937@example-bank.test,+222-21-445144,3380147823,22,M,Hodh Ech Chargui,married,secondary,self_employed,own,36054.68,15583.45,8639.49,32569.32,24,2,0,540,0.993,car,TRUE,2025-08-15,good
CUST-002938,Mariam Diallo,mariam.diallo2938@example-bank.test,+222-43-850022,3322524681,24,M,Nouakchott,single,primary,unemployed,family,7531.53,1656.49,292.19,9194.78,60,3,1,507,1.403,car,FALSE,2025-12-06,bad
CUST-002939,Sidi Mint,sidi.mint2939@example-bank.test,+222-35-911724,3353823787,46,F,Brakna,married,secondary,private_sector,rent,27423.52,4162.49,3309.57,16143.88,12,2,2,535,0.67,housing,TRUE,2025-05-25,bad
CUST-002940,Mohamed Diallo,mohamed.diallo2940@example-bank.test,+222-36-674847,9607862518,37,F,Nouakchott,divorced,master,self_employed,own,34796.09,8401.05,-1357.54,11860.41,36,0,1,563,0.424,education,TRUE,2025-10-07,bad
CUST-002941,Aicha Ould,aicha.ould2941@example-bank.test,+222-36-149871,8602711431,54,M,Nouadhibou,divorced,master,public_sector,rent,31110.66,2384.53,4749.38,7661.88,6,3,1,570,0.524,business,TRUE,2025-06-07,bad
CUST-002942,Mariam Diallo,mariam.diallo2942@example-bank.test,+222-48-241521,6984172346,37,M,Brakna,married,master,unemployed,family,24797.22,10754.16,6205.25,12579.59,6,2,0,805,0.495,housing,TRUE,2025-05-20,good
CUST-002943,Sidi Traore,sidi.traore2943@example-bank.test,+222-31-770556,7440649217,53,F,Brakna,single,bachelor,public_sector,family,42455.95,7181.01,10390.53,16200.89,36,2,0,760,0.491,business,TRUE,2025-02-08,good
CUST-002944,Noura Traore,noura.traore2944@example-bank.test,+222-21-940758,8187666373,38,F,Trarza,divorced,primary,public_sector,rent,26111.07,7566.81,-652.8,8869.5,24,0,0,673,0.393,car,TRUE,2025-10-17,bad
CUST-002945,Mintou Mahmoud,mintou.mahmoud2945@example-bank.test,+222-27-802309,2550935591,33,F,Tagant,married,primary,private_sector,own,37126.37,8558.91,6163.68,13982.4,18,1,0,552,0.372,car,TRUE,2025-06-29,bad
CUST-002946,Sidi Ould,sidi.ould2946@example-bank.test,+222-28-530601,6946407742,25,M,Hodh El Gharbi,married,secondary,self_employed,rent,24015.28,1828.67,-1500.0,13339.07,18,1,0,548,0.738,car,TRUE,2025-02-10,bad
CUST-002947,Abdallahi Mahmoud,abdallahi.mahmoud2947@example-bank.test,+222-22-810797,8987563382,26,M,Nouakchott,married,secondary,private_sector,own,20708.79,2513.14,-1500.0,8474.78,24,1,0,636,0.489,housing,TRUE,2025-09-03,bad
CUST-002948,Yahya Ould,yahya.ould2948@example-bank.test,+222-29-826540,6711911197,26,F,Trarza,single,bachelor,self_employed,own,19012.32,4112.08,2707.88,10047.8,12,2,0,765,0.728,business,TRUE,2025-09-24,good
CUST-002949,Fatimata Mokhtar,fatimata.mokhtar2949@example-bank.test,+222-39-531277,2564931044,40,M,Nouakchott,married,secondary,self_employed,rent,33238.03,17703.24,4391.57,11135.93,24,2,1,523,0.586,housing,TRUE,2025-12-29,bad
CUST-002950,Abdallahi Sy,abdallahi.sy2950@example-bank.test,+222-39-861811,1220240485,41,M,Hodh El Gharbi,single,secondary,unemployed,family,13465.72,4843.11,-293.7,18823.02,24,2,2,534,1.528,business,TRUE,2025-11-06,bad
CUST-002951,Zeinebou Sy,zeinebou.sy2951@example-bank.test,+222-45-198075,3061611319,26,M,Assaba,married,bachelor,private_sector,rent,32475.49,5718.92,-576.23,12389.56,48,1,0,710,0.624,education,TRUE,2025-12-31,good
CUST-002952,Aicha Sow,aicha.sow2952@example-bank.test,+222-24-137132,4205279129,39,F,Nouakchott,single,bachelor,private_sector,family,59633.44,0.0,4576.73,8579.95,6,2,0,623,0.189,health,TRUE,2025-07-02,good
CUST-002953,Sidi Diallo,sidi.diallo2953@example-bank.test,+222-24-976979,3715924144,32,M,Nouakchott,married,secondary,private_sector,rent,17246.9,0.0,-481.47,11134.47,24,1,2,581,0.595,education,TRUE,2025-05-22,bad
CUST-002954,Mintou Fall,mintou.fall2954@example-bank.test,+222-29-625839,2251884235,32,M,Nouakchott,single,secondary,self_employed,rent,27352.12,6095.25,4938.17,7819.01,12,2,0,775,0.441,housing,TRUE,2025-02-05,bad
CUST-002955,Mariam Barry,mariam.barry2955@example-bank.test,+222-47-978757,9034224811,65,M,Nouakchott,married,secondary,self_employed,rent,25296.75,7112.19,-158.37,9010.44,12,0,1,615,0.445,other,TRUE,2025-12-29,bad
CUST-002956,Khadijetou Barry,khadijetou.barry2956@example-bank.test,+222-33-288650,1623666893,46,M,Gorgol,single,bachelor,self_employed,rent,33564.46,1010.03,4300.91,8355.62,12,2,0,549,0.327,business,TRUE,2025-08-24,bad
CUST-002957,Noura Salem,noura.salem2957@example-bank.test,+222-22-366139,8741566840,34,F,Nouakchott,single,secondary,private_sector,rent,23619.57,0.0,-319.16,4503.58,48,1,0,645,0.39,other,TRUE,2025-09-01,bad
CUST-002958,Mariam Ahmed,mariam.ahmed2958@example-bank.test,+222-29-401166,2213496083,38,F,Hodh Ech Chargui,married,secondary,private_sector,own,32713.69,12601.52,2005.05,25543.35,12,0,0,668,0.963,other,TRUE,2025-04-11,good
CUST-002959,Fatimata Traore,fatimata.traore2959@example-bank.test,+222-32-929529,1423185954,29,F,Nouakchott,married,master,private_sector,own,50867.59,0.0,1947.37,24754.51,18,3,0,708,0.564,consumer_goods,TRUE,2025-07-21,bad
CUST-002960,Ahmed Fall,ahmed.fall2960@example-bank.test,+222-32-320704,8343251008,38,F,Nouakchott,married,bachelor,public_sector,own,99837.55,12105.57,11530.18,19051.08,36,2,2,596,0.26,education,FALSE,2025-03-22,bad
CUST-002961,Aicha Ba,aicha.ba2961@example-bank.test,+222-28-873976,7008692182,40,M,Nouakchott,married,secondary,self_employed,family,45226.9,2810.22,6677.3,9874.8,6,0,1,468,0.357,housing,TRUE,2025-11-08,bad
CUST-002962,Mariam Diallo,mariam.diallo2962@example-bank.test,+222-41-388664,6108193673,30,F,Nouakchott,married,bachelor,unemployed,own,9088.02,4962.41,-635.32,4137.23,24,2,0,648,0.588,business,TRUE,2025-09-23,bad
CUST-002963,Abdallahi Sow,abdallahi.sow2963@example-bank.test,+222-20-710942,6378751123,33,F,Nouakchott,widowed,bachelor,retired,own,15597.87,4647.49,2537.46,11239.84,18,0,2,620,1.095,consumer_goods,TRUE,2025-10-02,bad
CUST-002964,Sidi Ba,sidi.ba2964@example-bank.test,+222-32-742590,8253438500,22,F,Assaba,divorced,secondary,public_sector,own,21892.87,3717.1,3571.46,5508.55,36,1,0,681,0.533,housing,TRUE,2025-07-29,good
CUST-002965,Yahya Kane,yahya.kane2965@example-bank.test,+222-25-182752,2300530894,35,F,Nouakchott,married,master,private_sector,rent,49193.76,2329.85,9394.1,10247.43,12,2,2,571,0.416,education,TRUE,2025-06-05,bad
CUST-002966,Abdallahi Mahmoud,abdallahi.mahmoud2966@example-bank.test,+222-28-735146,2605300602,53,M,Assaba,married,master,student,rent,19620.24,4065.03,-829.91,3541.31,24,0,1,564,0.27,car,TRUE,2025-10-19,bad
CUST-002967,Fatimata Traore,fatimata.traore2967@example-bank.test,+222-46-750560,2483285926,30,F,Adrar,married,master,private_sector,own,79654.53,17164.92,13727.32,17336.28,24,0,1,534,0.3,other,TRUE,2025-01-07,good
CUST-002968,Khadijetou Barry,khadijetou.barry2968@example-bank.test,+222-28-450453,6656673572,18,M,Hodh Ech Chargui,married,secondary,self_employed,own,45322.38,14620.95,-1500.0,15667.58,12,2,0,726,0.475,education,TRUE,2025-10-31,good
CUST-002969,Boubacar Barry,boubacar.barry2969@example-bank.test,+222-25-833081,6615186767,32,M,Adrar,single,secondary,unemployed,own,5445.93,1927.33,801.12,25519.21,12,1,1,592,1.8,other,TRUE,2025-10-07,bad
CUST-002970,Aicha Mokhtar,aicha.mokhtar2970@example-bank.test,+222-45-343712,5638558101,53,M,Gorgol,married,secondary,self_employed,own,19390.02,2875.33,-981.63,10361.31,36,1,0,684,0.804,car,TRUE,2025-12-01,bad
CUST-002971,Aicha Mahmoud,aicha.mahmoud2971@example-bank.test,+222-34-870598,7185744635,25,F,Tagant,married,bachelor,self_employed,other,39595.82,3201.44,3151.22,17091.42,24,1,0,404,0.578,business,TRUE,2025-08-09,bad
CUST-002972,Boubacar Kane,boubacar.kane2972@example-bank.test,+222-43-598889,1213162824,41,F,Brakna,married,master,private_sector,own,60290.96,20279.36,-1500.0,21206.33,12,0,0,813,0.5,education,TRUE,2025-07-17,bad
CUST-002973,Sidi Diallo,sidi.diallo2973@example-bank.test,+222-20-807359,4740915316,28,M,Nouakchott,single,master,public_sector,family,24849.01,0.0,2848.73,15680.1,12,2,0,681,0.759,business,TRUE,2025-01-29,bad
CUST-002974,Mohamed Mokhtar,mohamed.mokhtar2974@example-bank.test,+222-33-200986,1268610485,49,F,Guidimakha,married,master,private_sector,family,86680.31,23986.82,9276.24,17969.27,12,1,0,681,0.231,education,TRUE,2025-11-10,good
CUST-002975,Noura Ba,noura.ba2975@example-bank.test,+222-47-393907,3089330030,61,F,Adrar,single,secondary,public_sector,own,23089.5,7520.96,-255.43,6003.53,18,0,0,566,0.529,education,TRUE,2025-03-08,good
CUST-002976,Noura Salem,noura.salem2976@example-bank.test,+222-48-523240,5012160055,34,F,Trarza,married,bachelor,private_sector,family,20611.06,3395.04,1193.53,10626.97,12,3,1,625,0.67,business,TRUE,2025-09-10,bad
CUST-002977,Mohamed Mahmoud,mohamed.mahmoud2977@example-bank.test,+222-46-887030,1360630987,48,M,Nouakchott,single,secondary,self_employed,family,17475.22,0.0,4676.46,22770.48,18,0,1,622,1.429,housing,TRUE,2025-03-02,good
CUST-002978,Sidi Ould,sidi.ould2978@example-bank.test,+222-39-204407,8496278611,18,M,Hodh Ech Chargui,married,bachelor,unemployed,rent,19886.06,8003.33,655.6,8374.43,12,1,0,687,0.616,consumer_goods,TRUE,2025-06-07,bad
CUST-002979,Abdallahi Ba,abdallahi.ba2979@example-bank.test,+222-26-604437,4968484419,49,F,Inchiri,single,secondary,self_employed,family,12549.05,4820.05,-1176.06,11898.08,6,1,2,614,1.046,education,TRUE,2025-06-16,bad
CUST-002980,Mohamed Ould,mohamed.ould2980@example-bank.test,+222-24-567257,8131759819,35,F,Nouadhibou,married,bachelor,public_sector,family,20379.44,6460.42,1970.56,12975.01,18,1,0,578,0.871,business,TRUE,2025-03-03,bad
CUST-002981,Zeinebou Sow,zeinebou.sow2981@example-bank.test,+222-31-736576,8290890918,53,F,Brakna,single,bachelor,public_sector,family,38537.84,7896.12,7671.44,5328.94,24,3,0,610,0.304,car,FALSE,2025-12-08,good
CUST-002982,Sidi Ould,sidi.ould2982@example-bank.test,+222-30-884096,7583955509,43,F,Hodh El Gharbi,divorced,secondary,private_sector,own,17417.53,6435.05,2667.55,9807.04,60,0,0,446,0.599,car,FALSE,2025-07-17,bad
CUST-002983,Khadijetou Fall,khadijetou.fall2983@example-bank.test,+222-43-291992,7246522233,41,M,Nouadhibou,single,bachelor,private_sector,family,36601.45,0.0,1669.76,16066.27,18,0,0,729,0.42,car,TRUE,2025-12-01,good
CUST-002984,Aicha Traore,aicha.traore2984@example-bank.test,+222-37-515380,8940427522,46,M,Nouakchott,single,bachelor,public_sector,rent,23898.46,6733.86,831.28,24703.74,48,4,0,674,1.183,health,TRUE,2025-04-22,bad
CUST-002985,Fatimata Mahmoud,fatimata.mahmoud2985@example-bank.test,+222-46-410529,1162836144,19,M,Nouakchott,single,primary,self_employed,rent,13542.24,0.0,2446.7,17202.23,12,1,0,647,1.411,education,TRUE,2025-05-09,good
CUST-002986,Mohamed Ahmed,mohamed.ahmed2986@example-bank.test,+222-39-947266,9683933802,35,F,Trarza,single,primary,unemployed,own,6545.8,363.87,-239.43,11809.52,12,1,0,626,1.8,education,TRUE,2025-01-25,bad
CUST-002987,Aicha Mokhtar,aicha.mokhtar2987@example-bank.test,+222-29-671531,8878711257,29,F,Nouadhibou,single,secondary,self_employed,own,43694.58,14338.21,11705.68,6772.65,24,0,1,732,0.268,car,TRUE,2025-10-30,good
CUST-002988,Khadijetou Sow,khadijetou.sow2988@example-bank.test,+222-37-521993,8369203413,46,F,Nouakchott,married,bachelor,private_sector,rent,35031.36,13308.39,3970.34,7733.07,12,0,0,762,0.255,car,TRUE,2025-03-29,good
CUST-002989,Ahmed Sow,ahmed.sow2989@example-bank.test,+222-31-122399,9749588993,33,F,Assaba,married,primary,self_employed,rent,45965.91,19902.22,3212.22,15002.16,12,1,1,754,0.45,health,FALSE,2025-09-26,bad
CUST-002990,Abdallahi Diallo,abdallahi.diallo2990@example-bank.test,+222-34-568708,1594566352,43,F,Tagant,single,secondary,self_employed,rent,20078.31,6947.09,3782.84,5130.02,36,0,0,708,0.214,consumer_goods,TRUE,2025-03-15,good
CUST-002991,Abdallahi Ba,abdallahi.ba2991@example-bank.test,+222-45-927623,7096432955,37,F,Hodh Ech Chargui,married,secondary,public_sector,own,38126.79,10018.39,2151.45,19856.81,24,0,1,497,0.625,car,TRUE,2025-02-25,bad
CUST-002992,Yahya Sow,yahya.sow2992@example-bank.test,+222-46-567675,3810499968,51,F,Nouakchott,divorced,primary,self_employed,family,25526.82,13793.72,-22.83,12993.54,36,0,1,663,0.645,education,TRUE,2025-05-10,bad
CUST-002993,Zeinebou Traore,zeinebou.traore2993@example-bank.test,+222-21-512444,1892918660,55,F,Brakna,married,secondary,unemployed,rent,12286.88,4406.48,1979.82,7184.78,12,0,0,628,0.657,education,TRUE,2025-05-18,bad
CUST-002994,Ahmed Mahmoud,ahmed.mahmoud2994@example-bank.test,+222-30-723969,8026252428,33,F,Nouakchott,single,secondary,private_sector,rent,22044.17,0.0,212.73,8493.17,24,1,0,620,0.608,business,TRUE,2025-02-14,bad
CUST-002995,Mariam Sy,mariam.sy2995@example-bank.test,+222-27-989771,2697508190,69,F,Hodh El Gharbi,married,master,private_sector,own,41666.59,7216.21,4978.0,7041.42,24,0,0,547,0.247,business,TRUE,2025-05-07,good
CUST-002996,Zeinebou Kane,zeinebou.kane2996@example-bank.test,+222-22-424494,8255217122,41,F,Hodh El Gharbi,married,bachelor,self_employed,own,46972.36,3506.76,2.88,11113.53,36,0,0,582,0.299,education,TRUE,2025-07-05,good
CUST-002997,Noura Fall,noura.fall2997@example-bank.test,+222-44-429802,4464723100,29,M,Assaba,single,phd,student,own,29621.14,6660.31,5634.9,5649.19,48,1,0,741,0.345,housing,TRUE,2025-11-28,good
CUST-002998,Mohamed Sow,mohamed.sow2998@example-bank.test,+222-35-302350,3716626229,36,F,Nouadhibou,single,primary,unemployed,own,7168.87,945.04,1691.81,5824.86,18,2,1,717,0.965,car,TRUE,2025-02-07,bad
CUST-002999,Abdallahi Ahmed,abdallahi.ahmed2999@example-bank.test,+222-36-519143,4974134672,36,F,Nouakchott,single,bachelor,public_sector,rent,31409.86,10944.18,4320.77,7057.31,12,0,0,663,0.41,education,TRUE,2025-07-23,bad
CUST-003000,Mariam Sow,mariam.sow3000@example-bank.test,+222-39-695868,6688546577,46,M,Nouakchott,single,bachelor,public_sector,rent,13063.34,1598.63,665.6,6244.42,36,0,0,714,0.535,education,TRUE,2025-01-23,good
CUST-003001,Ahmed Fall,ahmed.fall3001@example-bank.test,+222-31-568117,8049255650,34,M,Nouakchott,married,primary,public_sector,family,13667.57,8128.82,1389.35,8850.77,24,1,0,650,0.575,business,FALSE,2025-05-25,good
CUST-003002,Sidi Barry,sidi.barry3002@example-bank.test,+222-28-337006,5255189265,53,F,Hodh El Gharbi,married,bachelor,unemployed,family,12727.85,1117.35,-57.34,6977.14,24,3,1,485,0.792,consumer_goods,TRUE,2025-12-07,bad
CUST-003003,Ahmed Kane,ahmed.kane3003@example-bank.test,+222-28-837262,1472251681,44,F,Hodh El Gharbi,married,secondary,self_employed,family,17380.28,2380.49,-127.11,13784.3,18,1,0,573,0.941,car,TRUE,2025-10-08,bad
CUST-003004,Sidi Mahmoud,sidi.mahmoud3004@example-bank.test,+222-25-426683,6784049901,31,F,Hodh El Gharbi,single,master,private_sector,rent,74635.86,0.0,1931.35,10803.25,18,2,0,591,0.306,car,TRUE,2025-01-09,good
CUST-003005,Sidi Ahmed,sidi.ahmed3005@example-bank.test,+222-29-989951,5903066316,36,M,Hodh Ech Chargui,married,master,self_employed,rent,88987.37,30968.8,-1500.0,9587.08,12,3,0,610,0.14,car,TRUE,2025-04-07,good
CUST-003006,Noura Mahmoud,noura.mahmoud3006@example-bank.test,+222-41-957416,5928531737,49,F,Inchiri,single,primary,private_sector,rent,16574.0,1604.68,2192.06,6137.04,12,0,1,663,0.504,business,TRUE,2025-12-13,bad
CUST-003007,Aicha Ould,aicha.ould3007@example-bank.test,+222-28-654453,7201175800,36,M,Hodh Ech Chargui,single,bachelor,private_sector,family,55008.69,5458.53,3038.1,30131.88,12,0,1,499,0.63,consumer_goods,TRUE,2025-12-05,good
CUST-003008,Khadijetou Kane,khadijetou.kane3008@example-bank.test,+222-26-616608,9916026970,42,F,Guidimakha,married,secondary,retired,rent,9406.58,757.57,392.6,5507.53,24,1,0,511,0.614,other,TRUE,2025-11-02,good
CUST-003009,Mohamed Mint,mohamed.mint3009@example-bank.test,+222-32-120190,5148305153,28,M,Nouadhibou,married,secondary,private_sector,own,12544.14,4220.16,-743.51,7252.5,24,3,3,617,0.735,consumer_goods,TRUE,2025-01-24,bad
CUST-003010,Boubacar Diallo,boubacar.diallo3010@example-bank.test,+222-25-174096,8091397362,20,M,Nouakchott,single,master,student,rent,6675.38,439.24,439.87,20348.42,18,0,1,565,1.8,health,TRUE,2025-09-12,good
CUST-003011,Zeinebou Traore,zeinebou.traore3011@example-bank.test,+222-26-818164,6635428107,39,M,Trarza,married,bachelor,unemployed,family,16035.84,6732.58,8.0,13144.24,24,1,0,630,0.96,education,TRUE,2025-10-21,good
CUST-003012,Khadijetou Salem,khadijetou.salem3012@example-bank.test,+222-48-953435,4530564222,45,M,Hodh El Gharbi,single,bachelor,retired,own,39276.45,9100.49,1095.35,15065.94,36,0,0,638,0.484,car,TRUE,2025-10-04,good
CUST-003013,Khadijetou Sy,khadijetou.sy3013@example-bank.test,+222-44-977486,3118976615,39,M,Adrar,single,primary,public_sector,rent,16822.6,2273.08,1704.3,12792.16,48,0,0,598,0.813,car,TRUE,2025-08-10,bad
CUST-003014,Mintou Barry,mintou.barry3014@example-bank.test,+222-28-965913,5924203596,37,F,Hodh Ech Chargui,married,master,student,own,26686.8,3330.12,-139.79,9467.47,36,0,2,517,0.428,consumer_goods,TRUE,2025-06-11,bad
CUST-003015,Khadijetou Ba,khadijetou.ba3015@example-bank.test,+222-45-864627,1821288171,45,F,Guidimakha,married,secondary,self_employed,own,10694.32,1091.0,-1500.0,22008.26,24,2,1,509,1.8,car,FALSE,2025-07-04,bad
CUST-003016,Zeinebou Kane,zeinebou.kane3016@example-bank.test,+222-44-385992,2374996614,47,F,Trarza,single,phd,retired,rent,19109.92,983.78,2908.15,15021.58,36,1,0,599,0.84,car,TRUE,2025-11-09,bad
CUST-003017,Noura Sow,noura.sow3017@example-bank.test,+222-41-131252,6973100977,35,F,Assaba,married,bachelor,self_employed,own,25147.17,8744.98,253.22,3504.36,24,2,2,518,0.163,business,TRUE,2025-06-27,good
CUST-003018,Cheikh Kane,cheikh.kane3018@example-bank.test,+222-45-316541,7893877106,34,M,Gorgol,single,bachelor,self_employed,own,14085.4,3175.97,445.94,5507.29,36,1,0,655,0.575,education,TRUE,2025-11-22,bad
CUST-003019,Mintou Salem,mintou.salem3019@example-bank.test,+222-41-732638,4900205469,54,M,Nouakchott,married,master,retired,rent,26158.89,6144.18,3945.65,5683.56,18,2,0,642,0.261,other,TRUE,2025-06-13,good
CUST-003020,Khadijetou Barry,khadijetou.barry3020@example-bank.test,+222-31-124867,9997613272,44,F,Hodh Ech Chargui,married,secondary,retired,other,16115.14,2446.57,2153.33,18926.22,24,0,0,615,1.228,business,FALSE,2025-02-19,bad
CUST-003021,Mariam Fall,mariam.fall3021@example-bank.test,+222-44-891609,5619307006,43,M,Nouakchott,married,secondary,student,rent,6722.04,2129.51,-727.51,18326.38,18,0,0,667,1.8,car,TRUE,2025-02-24,bad
CUST-003022,Fatimata Mint,fatimata.mint3022@example-bank.test,+222-35-671604,3279336502,44,M,Assaba,widowed,primary,retired,own,17651.13,353.81,2951.8,11205.92,12,0,0,577,0.765,car,TRUE,2025-03-13,good
CUST-003023,Aicha Fall,aicha.fall3023@example-bank.test,+222-42-878512,1574943878,22,F,Nouakchott,single,bachelor,private_sector,own,77085.39,0.0,11024.13,19997.77,12,2,0,526,0.237,consumer_goods,TRUE,2025-05-20,good
CUST-003024,Aicha Fall,aicha.fall3024@example-bank.test,+222-29-852502,9167627159,59,F,Hodh Ech Chargui,married,master,private_sector,family,33685.07,6300.18,4344.15,12054.9,12,1,0,610,0.452,housing,TRUE,2025-11-18,good
CUST-003025,Noura Kane,noura.kane3025@example-bank.test,+222-29-808009,3031373200,45,F,Nouakchott,single,secondary,self_employed,rent,52634.97,6531.67,6945.63,8594.28,24,0,0,577,0.336,car,TRUE,2025-10-17,good
CUST-003026,Zeinebou Mint,zeinebou.mint3026@example-bank.test,+222-25-578590,3116922511,40,F,Guidimakha,married,primary,retired,rent,18757.76,2592.41,729.35,14377.98,12,0,0,760,0.84,car,TRUE,2025-12-27,bad
CUST-003027,Abdallahi Kane,abdallahi.kane3027@example-bank.test,+222-47-555887,9610189358,39,M,Nouakchott,married,secondary,private_sector,family,89178.49,19012.24,12898.73,6306.11,24,1,0,600,0.235,housing,TRUE,2025-04-21,good
CUST-003028,Mohamed Ould,mohamed.ould3028@example-bank.test,+222-32-764709,7637246635,43,M,Hodh Ech Chargui,married,secondary,private_sector,other,40450.88,2485.32,6622.54,38587.14,36,0,1,580,1.009,business,TRUE,2025-06-24,bad
